Loyalty Number,Country,Province,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Salary_Missing,total_flights_2017,total_distance_2017,total_points_accum_2017,total_points_redeemed_2017,total_dollar_redeemed_2017,avg_monthly_flights_2017,std_monthly_flights_2017,active_months_2017,redemption_rate_2017,flights_fall_2017,flights_spring_2017,flights_summer_2017,flights_winter_2017,months_since_last_flight_2017,churned,tenure_months
722154,Canada,Alberta,Male,Bachelor,58809.0,Married,Star,7703.4,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
635805,Canada,Ontario,Male,Bachelor,78464.0,Married,Star,7712.44,Standard,2018,5,0,22.0,35199.0,35199.0,634.0,114.0,1.8333333333333333,1.8989630344113089,7.0,0.01801187533736754,5.0,5.0,10.0,2.0,0.0,1,0
988728,Canada,Quebec,Male,Bachelor,23160.0,Married,Nova,14228.23,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
183692,Canada,Quebec,Male,Bachelor,59639.0,Married,Nova,14854.2,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
976004,Canada,New Brunswick,Male,Bachelor,81510.0,Married,Star,7751.93,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
633339,Canada,Quebec,Male,College,,Single,Star,7754.67,Standard,2018,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
315014,Canada,Quebec,Male,Bachelor,56485.0,Married,Nova,19731.34,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
284442,Canada,Ontario,Female,Doctor,222009.0,Married,Star,7762.59,Standard,2018,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
928438,Canada,Quebec,Male,College,,Single,Star,2121.65,2018 Promotion,2018,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
193037,Canada,Saskatchewan,Male,Bachelor,98473.0,Single,Star,7779.59,Standard,2018,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
804770,Canada,Quebec,Male,College,,Married,Star,2305.06,2018 Promotion,2018,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
754163,Canada,Quebec,Female,College,,Married,Star,2356.07,2018 Promotion,2018,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
310681,Canada,Ontario,Female,Bachelor,70076.0,Divorced,Star,7807.22,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
973609,Canada,British Columbia,Female,Master,120809.0,Single,Star,7813.41,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
158995,Canada,Ontario,Male,College,,Divorced,Star,7815.47,Standard,2018,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
365156,Canada,Quebec,Female,College,,Single,Star,7821.19,Standard,2018,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
757704,Canada,British Columbia,Male,College,,Single,Star,7821.19,Standard,2018,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
142800,Canada,Quebec,Male,Bachelor,55925.0,Married,Star,7824.37,Standard,2018,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
793892,Canada,Quebec,Male,College,,Married,Star,2382.71,2018 Promotion,2018,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
543449,Canada,Quebec,Male,Bachelor,74651.0,Single,Star,7840.17,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
322294,Canada,Quebec,Male,Bachelor,71737.0,Married,Star,7849.13,Standard,2018,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
347227,Canada,Quebec,Female,Bachelor,51890.0,Single,Star,2386.2,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200764,Canada,British Columbia,Female,Bachelor,94155.0,Married,Star,7857.36,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
386936,Canada,Ontario,Female,Bachelor,94155.0,Married,Star,7857.36,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
209850,Canada,Quebec,Male,Bachelor,48265.0,Married,Star,7873.71,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
910809,Canada,Ontario,Male,Bachelor,65350.0,Married,Star,7879.93,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
525202,Canada,Yukon,Female,Bachelor,47802.0,Single,Star,7894.5,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
906884,Canada,Alberta,Female,Bachelor,97240.0,Married,Star,7920.11,Standard,2018,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
855981,Canada,Ontario,Male,Doctor,221274.0,Divorced,Star,7931.72,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
596544,Canada,Quebec,Male,College,,Married,Star,2448.65,2018 Promotion,2018,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
571670,Canada,British Columbia,Male,Bachelor,78510.0,Married,Star,7949.28,Standard,2018,11,0,29.0,48593.0,48593.0,803.0,145.0,2.4166666666666665,1.9286515936521478,9.0,0.016525013890889634,3.0,10.0,12.0,4.0,2.0,0,0
943804,Canada,Quebec,Female,College,,Single,Star,2458.75,2018 Promotion,2018,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
530621,Canada,British Columbia,Male,Bachelor,85130.0,Married,Star,7980.49,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
865727,Canada,Quebec,Female,College,,Married,Star,2510.63,2018 Promotion,2018,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
909727,Canada,Quebec,Female,Bachelor,55317.0,Divorced,Star,2531.74,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
250363,Canada,Quebec,Male,Bachelor,68787.0,Single,Star,2534.95,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
148749,Canada,Quebec,Female,Bachelor,18664.0,Married,Star,2537.93,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
475249,Canada,Quebec,Female,College,,Married,Star,8009.03,Standard,2018,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
770568,Canada,Quebec,Female,Bachelor,16743.0,Single,Star,2555.85,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
871740,Canada,Quebec,Male,College,,Single,Star,8048.37,Standard,2018,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
484765,Canada,British Columbia,Female,Bachelor,74102.0,Married,Star,8051.57,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
285074,Canada,British Columbia,Male,Bachelor,50636.0,Married,Star,8058.66,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
516791,Canada,Quebec,Female,Doctor,175678.0,Married,Star,8084.33,Standard,2018,11,0,14.0,22151.0,22151.0,0.0,0.0,1.1666666666666667,1.5275252316519465,5.0,0.0,3.0,7.0,0.0,4.0,2.0,0,0
964206,Canada,Quebec,Male,Bachelor,69098.0,Married,Star,8092.88,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
674375,Canada,British Columbia,Male,College,,Single,Star,8104.5,Standard,2018,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
457374,Canada,Ontario,Male,Bachelor,55552.0,Married,Star,8109.36,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
362134,Canada,Manitoba,Male,Bachelor,62421.0,Married,Star,8113.96,Standard,2018,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
296567,Canada,Quebec,Female,Bachelor,25604.0,Single,Star,2574.02,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
596171,Canada,Quebec,Female,College,,Single,Star,8169.33,Standard,2018,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
780389,Canada,British Columbia,Male,Bachelor,50479.0,Single,Star,8200.79,Standard,2018,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
680945,Canada,Quebec,Female,Bachelor,58034.0,Single,Star,2592.89,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
341897,Canada,Quebec,Female,Bachelor,72900.0,Married,Star,8232.76,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
939474,Canada,Quebec,Female,College,,Married,Star,2594.59,2018 Promotion,2018,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
154172,Canada,British Columbia,Male,Doctor,221857.0,Married,Star,8257.67,Standard,2018,12,0,18.0,22379.0,22379.0,923.0,166.0,1.5,1.5075567228888183,8.0,0.041244023414808526,5.0,9.0,4.0,0.0,1.0,0,0
973104,Canada,British Columbia,Male,Doctor,221857.0,Married,Star,8257.67,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
421822,Canada,British Columbia,Male,College,,Single,Star,8265.38,Standard,2018,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
550834,Canada,Quebec,Male,Bachelor,75517.0,Married,Star,8267.85,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
638264,Canada,Manitoba,Male,Bachelor,75517.0,Married,Star,8267.85,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
581419,Canada,Alberta,Male,College,,Married,Star,8278.79,Standard,2018,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
101644,Canada,Ontario,Female,Master,101038.0,Married,Star,8382.63,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
548202,Canada,Ontario,Male,College,,Single,Star,8390.12,Standard,2018,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
821419,Canada,Ontario,Male,College,,Married,Star,8395.81,Standard,2018,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
557597,Canada,British Columbia,Male,Bachelor,94365.0,Married,Star,8405.75,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
534764,Canada,British Columbia,Female,Doctor,282677.0,Married,Star,8420.43,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
316970,Canada,Quebec,Male,Doctor,74492.0,Single,Star,8428.47,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
416105,Canada,Quebec,Female,Bachelor,74320.0,Divorced,Star,8433.23,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
540291,Canada,British Columbia,Male,Bachelor,79245.0,Married,Star,8435.18,Standard,2018,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
952582,Canada,Quebec,Female,Bachelor,52907.0,Divorced,Star,2616.61,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
484225,Canada,British Columbia,Male,Bachelor,48337.0,Single,Star,8439.62,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
959453,Canada,Ontario,Male,Doctor,187963.0,Divorced,Star,8467.39,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
134847,Canada,British Columbia,Female,Bachelor,77331.0,Married,Star,8491.02,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
752047,Canada,Quebec,Male,Bachelor,89435.0,Divorced,Star,2619.34,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
368122,Canada,British Columbia,Female,College,,Single,Star,8555.89,Standard,2018,7,1,15.0,25590.0,25590.0,0.0,0.0,1.25,1.712255291076124,5.0,0.0,3.0,1.0,4.0,7.0,0.0,0,0
664183,Canada,British Columbia,Male,Bachelor,104938.0,Married,Star,8569.42,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
963170,Canada,Alberta,Male,Bachelor,66081.0,Single,Star,8573.46,Standard,2018,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
931054,Canada,British Columbia,Male,Bachelor,71380.0,Married,Star,8583.85,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
942194,Canada,British Columbia,Male,College,,Single,Star,8586.53,Standard,2018,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
679994,Canada,British Columbia,Female,College,,Married,Star,8586.66,Standard,2018,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
474027,Canada,Ontario,Female,Bachelor,89781.0,Married,Star,8609.16,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
587378,Canada,Quebec,Female,Bachelor,89781.0,Married,Star,8609.16,Standard,2018,11,0,16.0,25643.0,25643.0,1111.0,200.0,1.3333333333333333,1.497472618255253,8.0,0.043325663923877863,1.0,3.0,7.0,5.0,0.0,0,0
181140,Canada,Quebec,Female,Bachelor,73702.0,Married,Star,2656.99,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
805545,Canada,New Brunswick,Female,Bachelor,103151.0,Single,Star,8622.84,Standard,2018,6,0,10.0,17954.0,17954.0,0.0,0.0,0.8333333333333334,1.337115846843043,4.0,0.0,3.0,6.0,0.0,1.0,1.0,1,0
106046,Canada,Quebec,Male,Bachelor,16628.0,Single,Star,2658.22,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
848498,Canada,Newfoundland,Male,Bachelor,54850.0,Married,Star,8667.09,Standard,2018,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
991189,Canada,British Columbia,Female,Bachelor,87676.0,Married,Star,8676.7,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
892227,Canada,British Columbia,Male,Doctor,141278.0,Married,Star,8693.63,Standard,2018,12,0,31.0,55021.0,55021.0,1460.0,263.0,2.5833333333333335,2.5030284687057627,8.0,0.026535322876719798,5.0,5.0,18.0,3.0,1.0,0,0
976330,Canada,British Columbia,Male,Bachelor,67684.0,Married,Star,8694.0,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
119198,Canada,Quebec,Male,College,,Divorced,Star,2659.71,2018 Promotion,2018,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
471466,Canada,Quebec,Male,College,,Married,Star,8701.36,Standard,2018,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
170801,Canada,Ontario,Male,College,,Married,Star,8709.32,Standard,2018,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
503638,Canada,Quebec,Female,College,,Divorced,Star,2659.71,2018 Promotion,2018,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
992499,Canada,Ontario,Male,College,,Divorced,Star,8714.92,Standard,2018,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
952672,Canada,Quebec,Female,Bachelor,94029.0,Married,Star,2683.49,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
780991,Canada,Quebec,Female,Bachelor,97103.0,Single,Star,8718.06,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
739767,Canada,Alberta,Female,Bachelor,92796.0,Divorced,Star,8733.53,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
350910,Canada,Quebec,Male,College,,Single,Star,2693.61,2018 Promotion,2018,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
868659,Canada,Ontario,Female,Bachelor,88271.0,Married,Star,8798.8,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
545638,Canada,British Columbia,Male,Doctor,260474.0,Divorced,Star,8807.49,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
631070,Canada,Quebec,Male,Bachelor,77134.0,Divorced,Star,2784.97,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
469767,Canada,Quebec,Female,Bachelor,104968.0,Married,Star,8819.02,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
656650,Canada,British Columbia,Female,Bachelor,87330.0,Married,Star,8823.85,Standard,2018,11,0,17.0,22629.0,22629.0,629.0,113.0,1.4166666666666667,1.2401124093721454,9.0,0.027796190728710948,3.0,3.0,8.0,3.0,1.0,0,0
125606,Canada,Quebec,Female,Bachelor,51166.0,Married,Star,8826.61,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
887605,Canada,Ontario,Male,Bachelor,95365.0,Divorced,Star,8828.83,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
877152,Canada,Quebec,Female,Bachelor,77478.0,Single,Star,8837.33,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
744789,Canada,Quebec,Male,Bachelor,92357.0,Single,Star,2893.74,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
456614,Canada,Ontario,Male,Bachelor,91435.0,Married,Star,8869.62,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
956630,Canada,British Columbia,Female,Bachelor,70384.0,Single,Star,8879.79,Standard,2018,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
760155,Canada,Quebec,Female,Bachelor,85263.0,Single,Star,3122.98,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
224842,Canada,British Columbia,Female,College,,Married,Star,8923.11,Standard,2018,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
953757,Canada,Alberta,Male,College,,Married,Star,8930.14,Standard,2018,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
395446,Canada,British Columbia,Female,Bachelor,82936.0,Married,Star,8973.11,Standard,2018,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
567219,Canada,Ontario,Female,Bachelor,63730.0,Married,Star,8982.85,Standard,2018,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
288774,Canada,British Columbia,Male,High School or Below,54522.0,Divorced,Star,8991.98,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
957377,Canada,British Columbia,Female,Bachelor,62303.0,Single,Star,9007.43,Standard,2018,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
374293,Canada,Quebec,Male,College,,Married,Star,9032.37,Standard,2018,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
856818,Canada,Quebec,Female,Bachelor,70376.0,Divorced,Star,9045.11,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
156071,Canada,Quebec,Female,Bachelor,53075.0,Married,Star,3399.13,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
796705,Canada,Ontario,Female,Bachelor,61181.0,Divorced,Star,9065.26,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
603009,Canada,Quebec,Male,College,,Single,Star,3871.78,2018 Promotion,2018,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
535327,Canada,Ontario,Female,Bachelor,59510.0,Single,Star,9075.77,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
402390,Canada,Quebec,Female,Master,121999.0,Married,Star,3873.65,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
502573,Canada,Quebec,Male,Doctor,215254.0,Married,Star,4236.84,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
891046,Canada,Quebec,Male,College,,Single,Star,4253.28,2018 Promotion,2018,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
488130,Canada,Quebec,Female,College,,Single,Star,4766.37,2018 Promotion,2018,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
124351,Canada,Quebec,Female,College,,Single,Star,4774.38,2018 Promotion,2018,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
979075,Canada,Quebec,Female,College,,Single,Star,4837.93,2018 Promotion,2018,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
317137,Canada,Quebec,Female,Bachelor,39006.0,Single,Star,4883.12,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
